created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Feb 22 09:10:03 +0000 2024;1,76059E+18;Jujur seneng banget koleksi @mopbeauty punyaku jadi nambah lagi sekarang!🥹 Aku ga pernah kecewa sama produk-produk mereka btw! Semuanya terbukti pemula friendly dan semuanya punya kualitas yang bagusss bangettttt karena udah pasti kak Tasya Farasya Approved ga sih🫶🫰 https://t.co/kzaHRT0Wxj;0;0;0;0;in;9,72632E+17;1,76024E+18;bulbulkun;https://twitter.com/bulbulkun/status/1760592780764790810
Thu Feb 22 08:39:22 +0000 2024;1,76059E+18;✨ [Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing Moisture Gel 30g Alpha Arbutin Cream ...✨  Dapatkan sekarang juga di Shopee! 👇                 https://t.co/3bKFbJRAMD https://t.co/4B8yHuHyK6;0;0;0;0;in;1,71636E+18;1,76059E+18;PromoSerbaMurah;https://twitter.com/PromoSerbaMurah/status/1760585058631741727
Thu Feb 22 07:10:03 +0000 2024;1,76056E+18;Tipe kulitku itu oily combination especially di area hidung tuh. Ditambah banyak whitehead juga. Kadang suka iseng pencet2 malah bikin makin merah dan kadang jd jerawat😔  Akhirnya aku cobain pakai claymask dr Kouru karena liat Tasya Farasya make inihhh  Cara pakainya tinggal… https://t.co/iKj3RJOwId;0;1;0;0;in;1,32926E+18;1,76054E+18;coffeexboba;https://twitter.com/coffeexboba/status/1760562582036103300
Thu Feb 22 04:59:22 +0000 2024;1,76053E+18;Anaknya tasya farasya😭😭;0;1;0;0;in;775089270;1,76053E+18;zahwaaurellia;https://twitter.com/zahwaaurellia/status/1760529692304744564
Thu Feb 22 04:37:27 +0000 2024;1,76052E+18;Pantesan aja ini tuh approved by Vogue Korea, karena emang bagus sebagai heat &amp  UV protection dan anti-polusi. Ini tuh jadi hair oil favorit Tasya Farasya dan Park Gyu Young, sekarang jadi favoritku juga &lt 3  #RunwayReadyEveryday #VOGUEKOREA https://t.co/8dOTJBRSoD;0;1;0;1;in;1,37563E+18;1,76052E+18;filokuinon;https://twitter.com/filokuinon/status/1760524176262369770
Thu Feb 22 04:24:02 +0000 2024;1,76052E+18;trnyt konsumsi fav followersku kalau aku story kerjaan drpd olahraga ya kalo yg tasya farasya wajar lah ya ga organik tp sisanya organik tp ak ud ga excited lg sm kerjaan jd udh gapernah post lg KWKKWKWKKWK smg ada sparks lagi https://t.co/9JVDBeCyO6;0;0;0;1;in;226144530;1,76052E+18;fidahana;https://twitter.com/fidahana/status/1760520799264588220
Thu Feb 22 04:00:00 +0000 2024;1,76051E+18;Tasya Farasya mendapat surprise romantis dari suami dalam rangka merayakan 6 tahun pernikahan. Seperti apa potretnya? Lihat di sini, yuk. https://t.co/YqBDLVXSWM;0;0;0;1;in;93147298;1,76051E+18;mommiesdaily;https://twitter.com/mommiesdaily/status/1760514751501861191
Thu Feb 22 01:59:22 +0000 2024;1,76048E+18;@axxzxxniy kalo kata tasya farasya enakan jd paris hilton;0;1;0;0;in;1,26405E+18;1,76033E+18;niacanci;https://twitter.com/niacanci/status/1760484395696476627
Thu Feb 22 01:39:21 +0000 2024;1,76048E+18;Cek [Tasya Farasya Approved] NEW! Wardah Matte Lip Cream - Non Dry Formula, High Pigmented, SPF 20 PA++ dengan harga Rp59.850. Dapatkan di Shopee sekarang! https://t.co/73xxgXacFF https://t.co/I5PhMEigsW;0;0;0;0;in;1,71249E+18;1,76048E+18;antiqueshope;https://twitter.com/antiqueshope/status/1760479356915523888
Wed Feb 21 21:38:39 +0000 2024;1,76042E+18;cocok sihhhh pake ss facetology, gamasalah kalau aku udh kerja dan punya penghasilan tiap bulan 😔 skrg masih jadi mahasiswa smt akhir yg harus hemat jg. jd keknya memutuskan utk pindah ss ke omg yg udh approved by tasya farasya dan lebih murce. semogaaaa cocokkkk di akuuuu;0;0;0;0;in;1,38236E+18;1,76042E+18;rosesblueeee;https://twitter.com/rosesblueeee/status/1760418781254557996
Wed Feb 21 20:19:12 +0000 2024;1,7604E+18;Gue mimpi jadi babby sitternya ayang anaknya tasya farasya 😶;0;2;0;3;in;1,64789E+18;1,7604E+18;dukeofsemarang;https://twitter.com/dukeofsemarang/status/1760398787292672075
Wed Feb 21 16:03:09 +0000 2024;1,76033E+18;Gw udh di tahap muak tiap denger beauty influencer ngmg “yg penting dia udah tasya farasya approved” Whatttttheeeehellllllllllllll🥴;0;1;0;0;in;288585031;1,76033E+18;nadyaviranap;https://twitter.com/nadyaviranap/status/1760334350103789681
Wed Feb 21 15:50:50 +0000 2024;1,76033E+18;dulu ak sedi kalo pas gi cerita sedi di blg “lo mah enak ni” tapi skrng dah gak ak kaya yauda lh mungkin bahagianya dia di ak yg ini krn gk dpt itu,  kalo ak mah blg enak ya jadi tasya farasya dr pada ak 🫠🙏;0;1;0;0;in;8,90787E+17;1,76033E+18;axxzxxniy;https://twitter.com/axxzxxniy/status/1760331250353725853
Wed Feb 21 14:10:06 +0000 2024;1,76031E+18;8 Potret Tasya Farasya Perdana Runway Bareng Suami: Kayak Resepsi https://t.co/36c1SUywum;0;0;0;1;in;31355801;1,76031E+18;KapanLagicom;https://twitter.com/KapanLagicom/status/1760305901993681153
Wed Feb 21 11:56:06 +0000 2024;1,76027E+18;Btw aku pake hair oil dari Wonderlux yang ✨️Instant Showstopper! Advanced Smooth Hair Oil✨️  Harga sama kualitasnya sebanding bangett &amp  gabikin rambut jadi lepek looo🙈 Udah jadi produk favnya ka tasya farasya juga! Jd gaperlu diraguinn kan??! https://t.co/EA01zzJMiN https://t.co/tf1RUmGWOd;0;1;0;0;in;1424974752;1,76027E+18;aqilafirda_;https://twitter.com/aqilafirda_/status/1760272179395248383
Wed Feb 21 11:00:38 +0000 2024;1,76026E+18;aku insert before and after yang lainnya. keliatan kan bedanya?   wonderlux hair oil ini saking bagusnya bisa jadi favoritnya Tasya Farasya dan Park Gyu Young loh guys! ♡  ✅ featured on Vogue Korea ✅ reviewed on Allure Korea, W Korea, Marie Claire Korea &amp  Singles Magazine https://t.co/SS1EczhAVj;0;1;2;7;in;1,27494E+18;1,76024E+18;salmonoriental;https://twitter.com/salmonoriental/status/1760258218985693558
Wed Feb 21 07:10:37 +0000 2024;1,7602E+18;Cek [Made by Tasya Farasya] MOP - Cover Age High Coverage Creamy Concealer dengan harga Rp103.820. Dapatkan di Shopee sekarang! https://t.co/IztUml3khT https://t.co/pK5WzxG1qa;0;0;0;0;in;138309608;1,7602E+18;PathitZhy;https://twitter.com/PathitZhy/status/1760200334700638536
Wed Feb 21 06:58:06 +0000 2024;1,7602E+18;✨ https://t.co/EpTF5friuV  Jujur ga expect.. aku pikir masih butuh disisir supaya rambutnya lemes, ternyata disisir pake jari aja cukup, mana wangi banget lagi 😂  PANTES JD HAIR OIL FAV TASYA FARASYA &amp  PARK GYU YOUNG MASUK VOGUE KOREA LAGI.   #VOGUEKOREA #RunwayReadyEveryday https://t.co/pgjkRmm27w;0;1;0;2;in;1,37276E+18;1,7602E+18;angelictorns;https://twitter.com/angelictorns/status/1760197184740585773
Wed Feb 21 05:01:58 +0000 2024;1,76017E+18;Absen dulu adik-adik yang punya RAMBUT SINGA, KERING, dan SUSAH DIATUR kayak aku ☝️😔  Akhirnya, aku bisa menamatkan game yang berjudul bad hair day ini dengan pake hair oil favoritnya Tasya Farasya sama Park Gyu Young cuiiii 😭🤌  Coba tebak aku pake apa???  #racuninhaircare https://t.co/qpLALo4Lna;3;65;220;251;in;1,44793E+18;1,76017E+18;sunfloliz;https://twitter.com/sunfloliz/status/1760167960285684010
Wed Feb 21 04:48:26 +0000 2024;1,76016E+18;Cek [Tasya Farasya Approved] NEW! Wardah Matte Lip Cream - Non Dry Formula, High Pigmented, SPF 20 PA++ dengan harga Rp59.850. Dapatkan di Shopee sekarang! https://t.co/7DYDpUzT10;0;0;0;0;in;1,63609E+18;1,76016E+18;PutraIrawan2891;https://twitter.com/PutraIrawan2891/status/1760164553747480767
Wed Feb 21 02:44:07 +0000 2024;1,76013E+18;ini mah selain tasya farasya approved juga serbuk berlian approved (ytta) https://t.co/SSNfWX4Fmn;0;0;0;0;in;1,42713E+18;1,76013E+18;ilecjeno;https://twitter.com/ilecjeno/status/1760133270036222225
Wed Feb 21 00:18:42 +0000 2024;1,7601E+18;❝ REKOMENDASI GANTUNGAN KUNCI KIYOWO ❞ A Thread --  Kelas 12 smrookies bintang emon 2,1 Juta Jason Seunghan cindercella WINTER REAL WORD TEASER Shohei #SR22B Eunseok Pagii KEP1ER FOURTH WIN #MTVLAFANDOMEXO SECTOR 17 IS COMING tasya farasya https://t.co/O8XvojcFHY;0;1;0;0;in;1,58846E+18;1,7601E+18;SiPalingRacund;https://twitter.com/SiPalingRacund/status/1760096671487471966
Wed Feb 21 00:16:45 +0000 2024;1,7601E+18;Cek [TASYA FARASYA APPROVED] SOMETHINC Calm Down! Skinpair R-Cover Cream Moisturizer - (Madagascar Centella Asiatica, Skin Barrier, Kulit Sensitif, Kulit Iritasi) dengan harga Rp129.000. Dapatkan di Shopee sekarang! https://t.co/O30hPm9UeN https://t.co/lKhhBVGoya;0;0;0;1;in;1,53392E+18;1,7601E+18;rerecahya313;https://twitter.com/rerecahya313/status/1760096180523151490
Tue Feb 20 22:35:10 +0000 2024;1,76007E+18;Terpopuler: Potret Tasya Farasya Dapat Surprise dari Suami Liburan ke Dubai https://t.co/qRqd6Juuxe;0;0;0;0;in;8,64335E+17;1,76007E+18;haibundacom;https://twitter.com/haibundacom/status/1760070616101618010
Tue Feb 20 17:57:43 +0000 2024;1,76E+18;keracunan brand ini dari kak tasya farasya,   selain harganya affordable, untuk seukuran body mist ini tahan lama loh👍🏻 https://t.co/4hR22jal1W;1;1;0;0;in;1,73245E+18;1,76E+18;eggandmayo;https://twitter.com/eggandmayo/status/1760000797113507920
Tue Feb 20 14:12:18 +0000 2024;1,75994E+18;@nailea02giggly kok ada tasya farasya;0;1;0;0;in;1,74857E+18;1,7599E+18;camila94giggly;https://twitter.com/camila94giggly/status/1759944069331988608
Tue Feb 20 14:00:58 +0000 2024;1,75994E+18;—My fav lippies 😍 Kena ractun ka Tasya Farasya, Sangat wort to have siih 🫶 1. Packagingnya mewah, bagian lip ada ornamen batiknya 2. Warnanya cantik, ada 5 warna lainnya ya 🙌 3. Rich pigmented, matte, juga tahan lama 4. Gampang diapply 🛒https://t.co/r8awqlSJVe (Inland blush) https://t.co/4Y7kS3iCTg;0;1;0;0;in;1,6647E+18;1,66486E+18;fbyyyyy_;https://twitter.com/fbyyyyy_/status/1759941213413601712
Tue Feb 20 13:05:13 +0000 2024;1,75993E+18;Cek [Made By Tasya Farasya] Mother Of Pearl MOP - GWS PLUMP GLOSS LIPGLOSS G.W.S Original dengan harga Rp105.000. Dapatkan di Shopee sekarang! https://t.co/9I31D807Fy https://t.co/RKFuBYfcZy;0;0;0;0;in;138309608;1,75993E+18;PathitZhy;https://twitter.com/PathitZhy/status/1759927183773253844
Tue Feb 20 12:26:19 +0000 2024;1,75992E+18;@sterliecht HEY ADUH ALLAHUAKBAR DIEM. Kalo aku the next tasya farasya aku akan jalan jalan ke rumah kamu setiap minggu pake jet pribadi!!;0;1;0;0;in;3163395434;1,75991E+18;Cinmnbuns;https://twitter.com/Cinmnbuns/status/1759917396591272176
Tue Feb 20 12:18:29 +0000 2024;1,75992E+18;@sterliecht IH!!!!!! AKU SENENG LAGI DIGINIIN. Berasa kayak Tasya Farasya;0;1;0;0;in;3163395434;1,75991E+18;Cinmnbuns;https://twitter.com/Cinmnbuns/status/1759915424719016150
Tue Feb 20 12:10:11 +0000 2024;1,75991E+18;Cek [Made by Tasya Farasya] MOP - G.W.S (Gleaming, Wonderful, Shiny) Plump Gloss dengan harga Rp99.000. Dapatkan di Shopee sekarang! https://t.co/B7PNyyLRMW https://t.co/liyTK1MA78;0;0;0;0;in;138309608;1,75991E+18;PathitZhy;https://twitter.com/PathitZhy/status/1759913337218117814
Tue Feb 20 12:02:19 +0000 2024;1,75991E+18;tasya farasya tan skin + gingerhead version https://t.co/6q9O9hei0X;0;0;0;0;in;1,13118E+18;1,75991E+18;episodisha;https://twitter.com/episodisha/status/1759911356269224079
Tue Feb 20 11:49:18 +0000 2024;1,75991E+18;nyobain lipstik baru wardah (tasya farasya approved)  tapi kemerahan, yakan yakan yakan https://t.co/NrbI5hl4hv;0;0;0;4;in;1,59527E+18;1,75991E+18;8elikatmu;https://twitter.com/8elikatmu/status/1759908081646149933
Tue Feb 20 11:09:45 +0000 2024;1,7599E+18;Dari kemaren penasaran sama lipennua MOP trus kemaren akhirnya ke sociolla &amp  berujung nyoba langsung bungkus. Gak nyesel waak, bener2 kayak gapake lipen, mantul tasya farasya emang 😆;0;0;0;0;in;182673319;1,7599E+18;yunitauyun;https://twitter.com/yunitauyun/status/1759898126368858214
Tue Feb 20 10:54:13 +0000 2024;1,75989E+18;26 Rekomendasi Skincare, Makeup, dan Produk Kecantikan Lainnya Ala Tasya Farasya 2024 https://t.co/9HSUVUJFrH;0;0;0;0;in;1,36098E+18;1,75989E+18;Utaratimes;https://twitter.com/Utaratimes/status/1759894216879354266
Tue Feb 20 08:51:57 +0000 2024;1,75986E+18;@ohmybeautybank Ini racun tasya farasya https://t.co/zHSPlVobEB;0;0;0;0;in;1,44865E+18;1,75986E+18;xavyera24;https://twitter.com/xavyera24/status/1759863448018751670
Tue Feb 20 08:50:20 +0000 2024;1,75986E+18;@ohmybeautybank Racun tasya farasya nih https://t.co/zHSPlVobEB;0;0;0;0;in;1,44865E+18;1,75986E+18;xavyera24;https://twitter.com/xavyera24/status/1759863040722477243
Tue Feb 20 07:26:59 +0000 2024;1,75984E+18;Coy anaknya tasya farasya cantik bgtt😭😭😭 bs req bsk suamiku keturunan arab blh ga🙏😭 walaupun ak yo ono chinone sitik tp nyambung ga sih😭;0;1;0;0;in;1353588499;1,75984E+18;dineveningmeal;https://twitter.com/dineveningmeal/status/1759842066685960595
Tue Feb 20 06:15:21 +0000 2024;1,75982E+18;@cclmochibby tasya farasya approved ❌ cclmochibby approved ✔️ yuhuu;0;0;0;0;in;1,28992E+18;1,75981E+18;RJAYANGG;https://twitter.com/RJAYANGG/status/1759824039928098839
Tue Feb 20 06:02:38 +0000 2024;1,75982E+18;@cubitisme Kenapa ya kok influencer nya Tasya Farasya, Umay, Kadam, Refal, Fadil.. Arab semua?;0;0;0;0;in;1,59971E+18;1,75975E+18;feelingHepi;https://twitter.com/feelingHepi/status/1759820838352891925
Tue Feb 20 05:58:20 +0000 2024;1,75982E+18;Aku tanpa hair oil bagaikan ambulans tanpa uiui‼️ Rambut aku rusak karena bahan kimia &amp  styling tiap minggu, perlu banget yg namanya hair oil.  Btw ini sudah botol kedua aku saking sukanya. Kaget, ini hair oil FAVORIT TASYA FARASYA &amp  PARK GYU YOUNG #racuninhaircare https://t.co/Ut1xpy4iBR;1;3;30;35;in;117394752;1,75982E+18;Dchangeskincare;https://twitter.com/Dchangeskincare/status/1759819756994216215
Tue Feb 20 05:12:32 +0000 2024;1,75981E+18;7 Potret Tasya Farasya Dapat Surprise dari Suami Rayakan 6 Th Menikah, Liburan ke Dubai https://t.co/4Hn97v0zwT;0;0;0;0;in;8,64335E+17;1,75981E+18;haibundacom;https://twitter.com/haibundacom/status/1759808230635548745
Mon Feb 19 17:13:13 +0000 2024;1,75963E+18;@kegblgnunfaedh Kelompok Penikmat Pagi Sore. Nasi padang tasya farasya gisel.;0;0;0;0;in;280944434;1,75962E+18;txtberkomentar;https://twitter.com/txtberkomentar/status/1759627208442978666
Mon Feb 19 16:59:30 +0000 2024;1,75962E+18;@aurora_ksj Gak papa, kata tasya farasya jangan sering mandi nanti kulitnya kering;0;2;0;0;in;583070558;1,75962E+18;geniusyoongiiii;https://twitter.com/geniusyoongiiii/status/1759623754895007843
Mon Feb 19 14:33:11 +0000 2024;1,75959E+18;@rdtyaraka @adityid @PartaiSocmed Lihat pak Pulis dll yg bergabung.. Arab semua. Bahkan influencer nya Arab. Tasya Farasya, Fadil, Refal, Kadam, Umay;0;3;0;1;in;1,59971E+18;1,75955E+18;feelingHepi;https://twitter.com/feelingHepi/status/1759586935117648280
Mon Feb 19 13:31:18 +0000 2024;1,75957E+18;@txt5kebgt by tasya farasya kak;0;1;0;0;tl;1,45682E+18;1,75957E+18;beomiesluv_;https://twitter.com/beomiesluv_/status/1759571363269161045
Mon Feb 19 13:08:07 +0000 2024;1,75957E+18;@chicagocityboy kalau ada yang bilang dia sepupu nya tasya farasya aku bakalan percaya sih 😀;0;0;0;0;in;2945345752;1,75956E+18;prairiefleuries;https://twitter.com/prairiefleuries/status/1759565527998243284
Mon Feb 19 12:57:06 +0000 2024;1,75956E+18;buset apa itu tasya farasya approved???? ak kenalnya jimmysea approved 👍🏻  #MISTINE龙年大吉xJimmySea https://t.co/aMH4QMt4GY;0;1;4;14;in;1,46459E+18;1,75956E+18;iHugDay;https://twitter.com/iHugDay/status/1759562756234321951
Mon Feb 19 12:53:35 +0000 2024;1,75956E+18;Sebelum dijedai, WAJIB selalu pake HAIR OIL! Biar apa? Biar makin CAKEP hasilnya!😌  Btw hair oil ini PRODUK LOKAL, udah VOGUE KOREA dan TASYA FARASYA APPROVED 😂👍 #racuninhaircare #pilihlokal https://t.co/5CuQWhRrdO;2;9;45;192;in;2855468244;1,75956E+18;blueskycean;https://twitter.com/blueskycean/status/1759561869449478188
Mon Feb 19 12:34:46 +0000 2024;1,75956E+18;Styling rambut beneran jadi effortless bgt sejak pake Instant Showstopper! dari @wonderlux_id 💖 Anyway, hair oil pink ini emang untuk yang rambutnya kering, rusak, mudah kusut &amp  susah diatur gengss~ Hair oil favorit Tasya Farasya juga lho👀 #RunwayReadyEveryday #RevieWinds https://t.co/xluJnSRP9f;0;1;0;1;in;1067434902;1,75956E+18;windsteria;https://twitter.com/windsteria/status/1759557134654861787
Mon Feb 19 11:44:27 +0000 2024;1,75954E+18;@aChrisBang yang kuning kyk wangi bayi gtu seger , yg hijau wangi hairmist yg bunga bungaan mayan manis dan seger.. tasya farasya juga pernah bahas si di yt nya lebih lengkap hihiii;0;0;0;0;in;1,54324E+18;1,75815E+18;zhaffiraaz;https://twitter.com/zhaffiraaz/status/1759544472554414152
Mon Feb 19 11:38:42 +0000 2024;1,75954E+18;Cek [Made by Tasya Farasya] MOP - So X-TRA! Peptides Sunscreen Foundation SPF 40 PA ++ dengan harga Rp124.500. Dapatkan di Shopee sekarang! https://t.co/hxavYxBw5c https://t.co/S4ccg5SkGi;0;0;0;0;in;138309608;1,75954E+18;PathitZhy;https://twitter.com/PathitZhy/status/1759543023804035314
Mon Feb 19 09:45:45 +0000 2024;1,75951E+18;Cek [Made by Tasya Farasya] MOP - Anti Cakey Lock and Smooth Gripping Primer dengan harga Rp179.000. Dapatkan di Shopee sekarang! https://t.co/ZEUXl8oTTb https://t.co/guao9EbHz6;0;0;0;1;in;138309608;1,75951E+18;PathitZhy;https://twitter.com/PathitZhy/status/1759514599148388836
Mon Feb 19 08:55:45 +0000 2024;1,7595E+18;@y0urskies @hyaluronicc__ enak wanginya, kesukaan tasya farasya 😍;0;0;0;1;in;1,22318E+18;1,75943E+18;deorex_official;https://twitter.com/deorex_official/status/1759502018094445000
Mon Feb 19 08:34:20 +0000 2024;1,7595E+18;Wardah UV shield sunscreen Tasya Farasya approve 🤩🤩🤩 https://t.co/H4hMblHeLc Semua varian sunscreen ada disini🤩🤩 https://t.co/mWn2ppV1PO;0;0;0;0;in;1,60618E+18;1,7595E+18;Liyaazahrotul__;https://twitter.com/Liyaazahrotul__/status/1759496628074143802
Mon Feb 19 08:31:50 +0000 2024;1,7595E+18;Sunscreen Scarlett Tasya Farasya approve 🤩🤩🤩 Lengkap semua varian ada disini 🤩🤩🤩https://t.co/WzLMUBL2cH https://t.co/lXMvZGUnMv;0;0;0;1;in;1,60618E+18;1,7595E+18;Liyaazahrotul__;https://twitter.com/Liyaazahrotul__/status/1759496000065180147
Mon Feb 19 08:10:28 +0000 2024;1,75949E+18;@Owlffe_ THAT SANDIAGA THO 😭😭😭😭 kalo di kosmetik ada tasya farasya approved di sini ada sandiaga approved;0;1;0;13;in;1,23125E+18;1,75942E+18;101strk;https://twitter.com/101strk/status/1759490621046394913
Mon Feb 19 07:56:13 +0000 2024;1,75949E+18;mau recreate makeup looknya mama ayang tasya farasya yg cantik bgt, peachy monochromatic look gitu ✨  dan ternyata gampang cuy, trs cocok jg ya di aku 🤭 #racuninmakeup https://t.co/YU48x6MNhs;2;11;184;217;in;31069369;1,75949E+18;nna;https://twitter.com/nna/status/1759487036044783776
Mon Feb 19 06:40:29 +0000 2024;1,75947E+18;@wonderlux_id ini tuh brand lokal yg ga kaleng-kaleng loh, pokoknya keren bgt. tau ga knp? karna masuk:  ✅ featured on vague korea  ✅ reviewed on allure korea, w korea, marie claire korea &amp  singles magazine  trs favoritenya tasya farasya dan aktris park gyu young yg main kdrama celebrity🥹🤍 https://t.co/RySWreY8Ec;0;1;0;2;in;1,37317E+18;1,75947E+18;asyabetmud;https://twitter.com/asyabetmud/status/1759467974828900621
Mon Feb 19 06:01:21 +0000 2024;1,75946E+18;selalu pake hair oil wonderlux, gatau pokoknya aku udh abisin 2 botol woi.... samaan ky tasya farasya karena fav dia hihi  pakeny setelah keramas, kadang bbrp jam sebelum keramas juga bisa. aplg kalo panas2nya are worse for me krn beneran rambut ky singa, lebih gampang kusut wkwk https://t.co/km1Yznju4h;0;1;0;1;in;100201732;1,75944E+18;angelinajeng;https://twitter.com/angelinajeng/status/1759458126217249261
Mon Feb 19 04:07:39 +0000 2024;1,75943E+18;Kalo di produk skincare/make up tuh parameter bagus approve by Tasya Farasya.  Ada kemungkinan gak, untuk produk elektronik/gadget parameter bagusnya approve by David Gadgetin 🤔;1;1;0;0;in;1349309480;1,75943E+18;ndodiyah;https://twitter.com/ndodiyah/status/1759429515212964256
Mon Feb 19 03:37:30 +0000 2024;1,75942E+18;Oh iya, hair oil ini udah terkenal banget loh di Korea #VOGUEKOREA #RunwayReadyEveryday   ✅ featured on Vogue Korea ✅ reviewed on Allure Korea, W Korea, Marie Claire Korea and Singles Magazine  Ini hair oil favorit Park Gyu Young dan Tasya Farasya. Favorit aku juga sih hehe… https://t.co/xGCtUk1L1x;0;1;0;4;in;1,513E+18;1,75942E+18;Mawrcellaa;https://twitter.com/Mawrcellaa/status/1759421927171768620
Mon Feb 19 03:21:01 +0000 2024;1,75942E+18;@juvelliannn racun tasya farasya gitu loh 😉;0;0;0;0;in;1,22318E+18;1,75908E+18;deorex_official;https://twitter.com/deorex_official/status/1759417778979889456
Mon Feb 19 02:57:40 +0000 2024;1,75941E+18;@seoxosee Di sini juga si beberapa waktu lalu, kayanya Rachel Vennya ma Tasya Farasya masi pke begitu dh mba;0;1;0;0;in;1,03424E+18;1,75927E+18;blooelight;https://twitter.com/blooelight/status/1759411903909224638
